Jahr;Geschlecht;Vorname;Anzahl
2019;W;Charlie;1
2019;M;Christian;2
2019;M;Daniel;3
2019;M;Danilo;1
2019;M;Deniz;1
2019;W;Dhruvika;1
2019;M;Diell;1
2019;W;Doa;1
2019;W;Donya;1
2019;W;Dora;3
2019;M;Duarte;1
2019;W;Elena;3
2019;W;Elenia;1
2019;W;Eleonora;1
2019;M;Eli;1
2019;M;Elián;1
2019;W;Elinor;1
2019;W;Elspeth;1
2019;W;Emili;1
2019;W;Emily;2
2019;W;Emmy;1
2019;M;Endrit;1
2019;M;Eren;2
2019;W;Etna;1
2019;M;Eugen;1
2019;W;Eulalie;1
2019;M;Ferdinand;3
2019;M;Frederic;3
2019;W;Gala;1
2019;M;Georges;1
2019;W;Giada;1
2019;W;Ginevra;1
2019;W;Hao;1
2019;W;Hedda;1
2019;W;Hridya;1
2019;M;Ilia;1
2019;W;Imaan;1
2019;W;Jade;1
2019;M;Jamal;1
2019;W;Janina;1
2019;M;Jaro;2
2019;M;Joaquin;1
2019;M;Joaquín;1
2019;M;Johann;1
2019;W;Jolie-Anna;1
2019;M;Joscha;1
2019;M;Josef;1
2019;M;Juli;1
2019;W;Julie;1
2019;W;Juna;4
2019;M;Kai;2
2019;M;Kaleo;1
2019;M;Karim;1
2019;M;Karlo;1
2019;M;Kean;1
2019;M;Keano;1
2019;M;Kellan;1
2019;M;Klevis;1
2019;W;Ladina;1
2019;M;Lais;1
2019;W;Lanea;1
2019;W;Larissa;1
2019;M;Lauris;1
2019;M;Lavan;1
2019;W;Léa;2
2019;W;Leila;1
2019;W;Leonor;1
2019;W;Lesly;1
2019;M;Levin;3
2019;W;Lillith;1
2019;W;Lilly;1
2019;W;Linn;2
2019;M;Lino;2
2019;W;Lojain;1
2019;M;Lorenzo;1
2019;M;Loris;7
2019;M;Louan;1
2019;M;Louie;1
2019;W;Lucia;2
2019;M;Lucien;3
2019;M;Ludwig;1
2019;M;Luis;3
2019;W;Luka;1
2019;W;Maeva;2
2019;W;Magali;1
2019;W;Maia;1
2019;W;Maite;1
2019;M;Mal;1
2019;W;Malia;1
2019;M;Marek;2
2019;W;Margaux;1
2019;W;Marie;1
2019;M;Marius;1
2019;M;Marley;2
2019;M;Martim;3
2019;M;Marvin;3
2019;W;Maryam;1
2019;M;Matheo;2
2019;M;Matheus;1
2019;M;Matiejus;1
2019;M;Matija;1
2019;W;Meha;1
2019;W;Mélissa;1
2019;M;Menachem;1
2019;W;Menesa;1
2019;W;Michal;1
2019;M;Mijat;2
2019;M;Milo;6
2019;W;Mina;2
2019;M;Mio;1
2019;W;Miriam;1
2019;W;Mizgin;1
2019;W;Mobisha;1
2019;M;Moje;1
2019;M;Morris;1
2019;M;Murat;2
2019;M;Musa;1
2019;W;Nayla;1
2019;W;Nea;1
2019;W;Nika;1
2019;W;Nina;4
2019;M;Noah;6
2019;M;Noam;2
2019;M;Noan;1
2019;W;Nourya;1
2019;W;Omina;1
2019;M;Oskay;1
2019;M;Pablo;3
2019;M;Pars;1
2019;W;Poojitha;1
2019;M;Raffaele;1
2019;M;Raymond;1
2019;M;Reuben;1
2019;M;Riccardo;1
2019;W;Ríka;1
2019;M;Rio;1
2019;M;Roda;1
2019;M;Romeo;1
2019;W;Rona;1
2019;W;Roni;1
2019;W;Ronja;3
2019;M;Rufael;1
2019;M;Ryan;1
2019;W;Salomé;1
2019;W;Sarina;1
2019;M;Sashwin;1
2019;W;Sayna;1
2019;M;Sebastian;2
2019;W;Seda;1
2019;W;Sela;1
2019;W;Shanely;1
2019;M;Simcha;1
2019;M;Simon;1
2019;W;Siran;1
2019;W;Sophie;8
2019;M;Surya;1
2019;W;Thamara;1
2019;M;Theodor;3
2019;M;Theodore;1
2019;M;Timeo;1
2019;M;Tristan;2
2019;M;Troi;2
2019;M;Tyen;1
2019;M;Valentin;8
2019;M;Vasco;2
2019;M;Vasilije;1
2019;W;Vesna;1
2019;W;Vibhaa;1
2019;M;Viktor;2
2019;M;Ville;1
2019;W;Viya;1
2019;M;Vladimir;2
2019;M;William;2
2019;W;Yael;2
2019;W;Yaiza;1
2019;W;Yang;1
2019;M;Yannis;1
2019;M;Ysbrand;1
2019;M;Yuma;1
2019;M;Yurii;1
2019;M;Ziad;1
2020;W;Aaliyah;1
2020;W;Açelya;1
2020;M;Adei;1
2020;M;Adrian;5
2020;W;Agustina;1
2020;W;Aitana;2
2020;W;Ajana;1
2020;W;Alaïa;1
2020;W;Alba;3
2020;M;Albin;1
2020;M;Alem;1
2020;W;Alena;1
2020;M;Alexandros;1
2020;W;Alice;1
2020;W;Alina;3
2020;W;Aliya;1
2020;W;Alora;1
2020;M;Altan;1
2020;M;Álvaro;1
2020;W;Amaira;2
2020;W;Amalie;1
2020;W;Anabela;1
2020;M;Andi;1
2020;M;Anjayan;1
2020;M;Anno;1
2020;M;Antoine;1
2020;W;Anya;1
2020;M;Apinan;1
2020;M;Ares;1
2020;W;Arilena;1
2020;M;Arion;1
2020;M;Arjan;1
2020;W;Armita;1
2020;M;Arssam;1
2020;W;Asilay;1
2020;M;Asmen;1
2020;M;Aspen;1
2020;M;Avyan;1
2020;M;Baran;1
2020;M;Brodie;1
2020;M;Caetano;1
2020;W;Cato;1
2020;W;Céline;2
2020;M;Charlie;3
2020;M;Dàniel;1
2020;M;Dayyan;1
2020;M;Eden;1
2020;W;Elena;4
2020;W;Eleni;2
2020;W;Enoa;1
2020;M;Ermias;1
2020;M;Esra;1
2020;M;Ferdinand;1
2020;M;Filippo;2
2020;M;Fionn;1
2020;W;Firdaus;1
2020;M;Frédéric;1
2020;M;Frederik;2
2020;W;Frida;1
2020;W;Gabriela;1
2020;W;Gabriella;1
2020;W;Gioana;1
2020;M;Gioele;2
2020;W;Gioia;1
2020;W;Gloria;2
2020;M;Guy;1
2020;W;Hedwig;1
2020;W;Hilal;1
2020;W;Hosaina;1
2020;M;Hugo;1
2020;M;Ibrahim;1
2020;M;Igor;1
2020;W;Ilay;1
2020;M;Ilia;1
2020;M;Ilian;1
2020;W;Ina;1
2020;W;Inara;1
2020;W;Ivy;1
2020;M;Janis;1
2020;M;Janosch;2
2020;M;Jasheva;1
2020;M;Jeks;1
2020;M;Jonah;1
2020;M;Jonathan;4
2020;W;Jonna;2
2020;M;Jossi;1
2020;M;Jove;1
2020;M;Jude;1
2020;M;Jun;1
2020;M;Kamillo;1
2020;M;Kaspar;1
2020;M;Kianu;1
2020;M;Kilian;1
2020;M;Koa;2
2020;M;Kristijan;1
2020;W;Ksenija;2
2020;M;Laurie;1
2020;M;Lazar;1
2020;M;Lejan;1
2020;W;Lejla;1
2020;M;Lennard;1
2020;M;Leon;7
2020;M;Lev;1
2020;W;Lilu;1
2020;W;Lily;3
2020;W;Limar;1
2020;W;Linn;3
2020;M;Liun;1
2020;W;Liva;2
2020;W;Lola;1
2020;M;Lorenz;1
2020;W;Lotta;2
2020;W;Louella;1
2020;W;Lua;1
2020;W;Luana;3
2020;W;Lucy;2
2020;W;Ludovica;1
2020;W;Luisa;1
2020;W;Lunay;1
2020;W;Luz;1
2020;W;Madeleine;1
2020;W;Maëlys;1
2020;W;Mahishra;1
2020;W;Maite;1
2020;W;Maiva;1
2020;W;Marta;2
2020;M;Matheo;2
2020;W;Matilda;2
2020;W;Maude;1
2020;M;Maurice;2
2020;W;Maxime;1
2020;W;Medina;3
2020;M;Michel;1
2020;M;Mikel;1
2020;M;Mo;1
2020;W;Mona;1
2020;W;Muala;1
2020;M;Mustafa;2
2020;W;Naomi;4
2020;W;Nayka;1
2020;M;Nderim;1
2020;W;Neela;1
2020;M;Neo;1
2020;M;Nestore;1
2020;W;Nika;2
2020;M;Nikola;1
2020;W;Noela;1
2020;W;Noella;1
2020;W;Noemi;3
2020;W;Nouria;1
2020;W;Nova-Iz;1
2020;W;Nurie;1
2020;W;Nyah;1
2020;M;Oliver;3
2020;W;Palina;2
2020;W;Paula;4
2020;W;Paulina;2
2020;W;Pelda;1
2020;M;Renas;2
2020;W;Renesmee;1
2020;W;Rieman;1
2020;M;Rio;1
2020;M;Rion;1
2020;W;Ronya;1
2020;W;Runa;2
2020;M;Ryker;1
2020;W;Sabiha;1
2020;W;Saku;1
2020;M;Samir;1
2020;W;Samira;1
2020;M;Sebastian;1
2020;W;Seïna;1
2020;W;Sejal;1
2020;W;Selma;2
2020;W;Siana;1
2020;W;Sofia;4
2020;W;Solea;1
2020;W;Sonea;1
2020;M;Soroush;1
2020;M;Taio;1
2020;M;Tairon;1
2020;M;Theo;6
2020;M;Theodore;1
2020;M;Thibau;1
2020;M;Tiago;1
2020;M;Timon;1
2020;M;Timothé;1
2020;W;Traian;1
2020;M;Tristan;1
2020;W;Velvet;1
2020;W;Victoria;3
2020;W;Vivian;1
2020;W;Viyan;1
2020;W;Wanda;1
2020;M;Wanja;1
2020;M;Xavier;1
2020;M;Yarell;1
2020;M;Yasin;1
2020;M;Yavi;1
2020;W;Zenny;1
2021;M;Adin;1
2021;M;Adrijan;1
2021;W;Agnese;1
2021;M;Ajan;2
2021;W;Ajana;3
2021;W;Alaïa;1
2021;M;Alân-Arvin;1
2021;W;Alena;3
2021;M;Alesch;1
2021;W;Alice;3
2021;W;Aliyah;1
2021;M;Aras;2
2021;M;Arden;1
2021;M;Arsen;1
2021;M;Auguste;1
2021;M;Avery;1
2021;W;Bahar;1
2021;M;Bennet;1
2021;W;Brianna;1
2021;W;Candela;1
2021;M;Deniz-Nihat;1
2021;M;Eron;1
2021;M;Eymund;1
2021;M;Fabian;2
2021;M;Fabio;1
2021;W;Frida;3
2021;M;Gael;1
2021;M;Giancarlo;1
2021;W;Greta;2
2021;M;Guillermo;1
2021;W;Hawa;1
2021;W;Helen;1
2021;M;Henrique;1
2021;W;Hiyabeal;1
2021;M;Igor;1
2021;M;Ilay;1
2021;W;Ima;1
2021;M;Iridian;1
2021;M;Ismet;1
2021;M;Ivanhoé;1
2021;M;Jonna;1
2021;W;Julia;4
2021;M;Kambis;1
2021;W;Katarina;1
2021;W;Kayla;1
2021;W;Kayra;1
2021;M;Kevin;1
2021;M;Kozmo;1
2021;M;Kyllian;1
2021;W;Lara;4
2021;W;Larin;1
2021;M;Laurent;2
2021;M;Lean;2
2021;W;Leara;1
2021;M;Leev;1
2021;M;Leopold;1
2021;M;Lévin;1
2021;M;Ley;1
2021;W;Lia;5
2021;W;Liya;2
2021;W;Liz;1
2021;W;Lotta;2
2021;M;Louie;2
2021;W;Louise;3
2021;M;Loup;1
2021;W;Lu;1
2021;W;Luana;4
2021;M;Luej;1
2021;W;Luisa;4
2021;W;Madita;1
2021;W;Madlaina;1
2021;W;Maeve;1
2021;W;Maisun;1
2021;W;Maja;2
2021;W;Malea;4
2021;W;Margot;1
2021;W;Marla;2
2021;W;Maude;1
2021;W;Mawada;1
2021;M;Max;3
2021;W;Mayla;2
2021;W;Melina;2
2021;W;Meritxell;1
2021;W;Michèlle;1
2021;M;Mika;5
2021;M;Milosh;1
2021;M;Mitja;1
2021;M;Moritz;2
2021;W;Nahida;1
2021;W;Naima;1
2021;M;Nathan;3
2021;W;Nedda;1
2021;M;Neo;1
2021;W;Neve;1
2021;M;Jovan;1
2021;M;Julian;3
2021;W;Juliette;1
2021;W;Juna;2
2021;W;Kaveri;1
2021;W;Kïskeya;1
2021;M;Kiyan;2
2021;W;Laila;1
2021;M;Lars;1
2021;W;Laura;6
2021;M;Lauri;1
2021;W;Leanne;1
2021;W;Learta;1
2021;M;Ledian;1
2021;M;Leevi;2
2021;M;Lenny;3
2021;W;Léonice;1
2021;W;Leora;1
2021;M;Levi;4
2021;M;Levin;5
2021;M;Lias;1
2021;W;Libby;1
2021;W;Lilia;1
2021;W;Lily;1
2021;W;Lina;4
2021;W;Lira;1
2021;W;Lisa;2
2021;W;Livia;2
2021;W;Louisa;1
2021;M;Luc;2
2021;M;Luca;11
2021;M;Lucas;2
2021;M;Luiz;1
2021;W;Lumi;1
2021;M;Lyam;1
2021;M;Mael;1
2021;M;Magnus;2
2021;M;Mahir;1
2021;W;Maimuna;1
2021;M;Mano;1
2021;M;Marcial;1
2021;W;Marie-Lou;1
2017;W;Audrey;1
2017;M;Augustin;1
2017;W;Ava;10
2017;W;Bada;1
2017;M;Bhavin;1
2017;W;Carlotta;2
2017;W;Chloe;1
2017;W;Cléophée;1
2017;M;Clifford;1
2017;M;Clovis;1
2017;M;Damian;5
2017;W;Darja;1
2017;M;David;7
2017;W;Delal;1
2017;M;Deniz;4
2017;W;Destany;1
2017;M;Dimitri;1
2017;M;Diyaan;1
2017;W;Dünya;1
2017;M;Edo;1
2017;M;Edoardo;1
2021;W;Selma;2
2021;W;Serafina;2
2021;W;Sóley;1
2021;M;Stefan;3
2021;M;Tavin;1
2021;M;Teo;3
2021;M;Theo;6
2021;M;Tobias;1
2021;M;Umer;1
2021;M;Yanis;2
2017;W;Kim;2
2017;M;Kledian;1
2017;W;Laila;1
2017;M;Ledian;1
2017;M;Levi;2
2017;M;Levin;3
2017;W;Lilly;3
2017;M;Lior;1
2017;W;Lisbel;1
2017;W;Livia;1
2017;M;Livio;2
2017;W;Loane;1
2017;M;Luc;4
2017;M;Luca;2
2017;M;Lucas;3
2017;W;Lucie;4
2017;M;Luke;1
2017;W;Lukeriya;1
2017;W;Lyanna;1
2017;W;Lynn;2
2017;M;Mael;2
2017;M;Maël;1
2017;M;Maksim;2
2017;M;Mamoun;1
2017;M;Manolo;1
2017;M;Manuel;2
2017;M;Marc;1
2017;M;Mario;1
2017;M;Marlon;1
2017;W;Masal;2
2017;W;Mathea;1
2017;M;Matt;1
2017;M;Maurice;3
2017;W;Melahat;1
2017;W;Michalina;1
2017;W;Minaila;1
2017;W;Mireya;1
2021;M;Zachary;1
2021;W;Zejneb;1
2021;W;Zoé;6
2021;W;Zsolna;1
2017;M;Musa;1
2017;W;Nejla;2
2017;W;Neva;1
2017;W;Nha;1
2017;W;Nicole;1
2017;M;Noam;2
2017;M;Nobuyuki;1
2017;M;Noor;1
2017;M;Otto;3
2017;W;Pia;2
2017;M;Ramin;1
2017;W;Rhea;1
2017;M;Robin;2
2021;W;Athmika;1
2021;W;Ayla;1
2021;M;Balduin;2
2021;M;Basil;1
2021;M;Ben;4
2021;M;Benjamin;4
2021;M;Berzan;1
2021;M;Carlos;1
2021;M;César;1
2021;M;Diago;1
2021;W;Dulcinea;1
2021;M;Eden;1
2021;W;Elara;2
2021;W;Eliesa;1
2021;W;Elin;1
2021;W;Elis;1
2021;W;Elsa;1
2021;W;Emélie;2
2021;W;Emilie;2
2021;W;Enya;1
2021;M;Eren;2
2021;W;Estelle;1
2021;M;Evren;1
2021;W;Fleur;1
2021;W;Florentine;2
2021;M;Georg;1
2021;M;Giacomo;1
2021;M;Giorgio;1
2021;M;Gökalp;1
2021;M;Halef;1
2021;W;Hana;5
2021;M;Iason;1
2021;W;Ilef;1
2021;M;Ilja;2
2021;W;Iris;1
2021;M;Isa;2
2021;W;Isabella;1
2021;W;Isla;1
2021;M;Ivano;1
2021;M;Jeronimo;1
2021;M;Justin;1
2021;M;Juul;1
2013;W;Bahar;1
2013;M;Bastian;2
2013;M;Ben;2
2013;W;Berfin;1
2013;W;Bisan;1
2013;W;Blesslin;1
2013;M;Blinio;1
2013;M;Bo;1
2013;W;Bora;1
2013;W;Caline;1
2013;W;Camille;2
2013;W;Carla-Marie;1
2013;W;Charlotte;1
2013;W;Chayana;1
2013;M;Daymond;1
2013;W;Diana;3
2013;W;Diba;1
2013;M;Diya;1
2013;M;Dominik;2
2013;W;Elaine;1
2013;M;Eliel;1
2013;M;Elijah;1
2013;W;Elisa;1
2016;M;Eldar;1
2016;M;Elia;2
2016;M;Eliel;1
2016;M;Eliyah;1
2016;W;Elizabeth;1
2016;W;Élodie;1
2016;W;Ennia;1
2016;W;Eyobel;1
2016;M;Fawaz;1
2016;M;Franz;1
2016;M;Fredrik;1
2016;W;Frida;2
2016;W;Giada;1
2016;M;Guidoalberto;1
2016;W;Gülsüm;1
2016;W;Gwendolyn;1
2016;W;Hana;1
2016;M;Hayk;1
2016;W;Heyv;1
2016;M;Ilay;1
2016;W;Iniya;1
2016;W;Isabella;4
2016;W;Isatou;1
2016;M;Jaayce;1
2016;M;James;5
2016;M;Jann;2
2016;M;Jannis;1
2016;M;Jeron;1
2016;W;Jonna;1
2016;M;Jorin;1
2016;W;Juna;6
2016;W;Kala;1
2016;M;Kaspar;1
2016;W;Kavya;2
2016;M;Keno;1
2016;M;Kevin;1
2016;M;Kunsh;1
2016;W;Kyra;1
2016;W;Lauritia;1
2016;M;Len;1
2016;M;Leon;7
2013;M;Endric;1
2013;M;Ennio;1
2013;M;Ensar;2
2013;M;Ethan;1
2013;M;Etienne;1
2013;M;Eugene;1
2013;M;Eyobel;1
2013;W;Famke;1
2013;M;Finlay;2
2013;M;Frideric;1
2013;M;Gian;3
2013;W;Greta;1
2013;W;Hannah;4
2013;W;Hanne;1
2013;W;Hêlin;1
2013;W;Hümeyra;1
2013;M;Idro;1
2013;W;Ilenia;1
2013;W;Isra;2
2013;M;Janko;1
2013;W;Jasmin;1
2013;W;Jiya;1
2013;M;Jonathan;5
2013;M;Jovica;1
2013;M;Juri;1
2013;M;Kaan;1
2013;M;Kristijan;1
2013;M;Kyrill;1
2017;M;Samo;1
2017;M;Semih;1
2017;W;Shejla;1
2017;W;Simran;1
2017;W;Susanne;1
2017;W;Tania;1
2017;M;Teja;1
2017;M;Temsgen;1
2017;M;Tennyi;1
2017;M;Tenzin;1
2017;M;Thomas;4
2017;M;Thor;2
2017;M;Timon;1
2017;M;Timoteo;1
2017;M;Tino;1
2017;M;Venor;1
2017;W;Victoria;2
2017;M;Vihaan;1
2017;W;Viktoria;1
2017;M;Yafet;1
2017;W;Yarunya;1
2017;W;Yasmina;1
2017;M;Yehoshua;1
2017;M;Yoan;2
2017;M;Yoisef;1
2017;M;Yosef;1
2017;M;Younes;1
2018;M;Ajirush;1
2018;W;Amanda;1
2018;M;Amsal;1
2018;M;Andrin;1
2018;W;Anezka;1
2014;W;Lotta;1
2014;M;Lou;1
2014;W;Lou;2
2014;W;Louisa;3
2014;M;Maahirur;1
2014;M;Marco;1
2014;W;Margot;1
2014;W;Marlene;3
2014;W;Mathilde;2
2014;M;Mathis;2
2014;W;Melanie;1
2014;W;Melissa;1
2014;W;Meret;3
2014;M;Miguel;1
2014;M;Miran;3
2014;M;Miro;1
2014;W;Naila;1
2014;M;Naim;1
2014;W;Nele;2
2014;M;Nicolas;3
2014;M;Nils;5
2014;M;Noe;1
2014;W;Nora;4
2014;W;Paula;3
2014;W;Paulina;1
2014;M;Paulo;1
2014;M;Philip;1
2014;W;Puvika;1
2014;M;Quentin;1
2014;M;Quinn;1
2014;M;Quris;1
2014;M;Rafiq;1
2014;M;Rion;2
2014;M;Robin;2
2014;M;Romeo;1
2014;W;Safije;1
2014;W;Sahyna;1
2014;W;Selin;3
2014;W;Selina;3
2014;M;Sirac;1
2014;W;Soleil;1
2014;W;Solène;1
2018;W;Asmin;3
2018;M;Atakan;1
2018;W;Avini;1
2018;M;Axel;1
2018;W;Azaria;1
2018;M;Bailal;1
2018;W;Barwaaqo;1
2018;M;Ben;7
2018;M;Besfort;1
2018;W;Bruria;1
2015;W;Amélie;5
2015;W;Amina;3
2015;W;Anaya;1
2015;M;Andrin;3
2015;W;Anna;11
2015;M;Arno;1
2015;M;Arthur;1
2015;W;Arya;1
2015;W;Asmitha;1
2015;M;Atte;1
2015;M;Aziz;1
2015;M;Bader;1
2015;M;Bashkim;1
2015;W;Berin;1
2015;M;Brahim;1
2015;M;Brayden;1
2015;M;Bugra;1
2015;W;Claire;1
2015;M;Clemens;1
2015;M;Dario;3
2015;W;Dayana;1
2015;M;Denis;1
2015;M;Dijar;2
2015;W;Ebrar;2
2015;W;Elice;1
2015;W;Ellis;1
2015;M;Eloan;1
2015;M;Elyas;2
2015;W;Emilie;1
2015;M;Erik;3
2015;M;Erion;1
2015;M;Étienne;1
2015;M;Filip;2
2015;M;Fionn;1
2015;W;Fleur;1
2015;M;Giacomo;1
2015;W;Gina;1
2015;W;Gülüstan;1
2015;M;Haniel;1
2015;W;Hanna;2
2015;W;Helin;1
2015;M;Henry;3
2015;W;Ivana;1
2015;M;Jaden;1
2015;M;Jan;3
2015;M;Janis;3
2015;M;Jordan;1
2015;W;Kadisha;1
2015;W;Karly;1
2015;W;Katharina;2
2015;W;Lauréane;1
2015;M;Lean;2
2015;M;Leander;1
2015;W;Leandra;2
2015;W;Leni;1
2015;W;Letizia;1
2015;W;Leyla;1
2015;M;Lio;2
2014;W;Cassandra;1
2014;M;Daniel;6
2014;W;Daniela;1
2014;M;Daris;2
2014;W;Eleonora;1
2014;W;Elizabeth;2
2014;W;Elly;1
2014;W;Emma;11
2014;W;Erva;1
2014;M;Evren;1
2011;M;Even;2
2011;W;Eylül;1
2011;W;Farwa;1
2011;M;Felix;3
2011;M;Ferman;1
2011;W;Flora;1
2011;M;Florent;2
2011;W;Florina;1
2011;W;Greta;5
2011;W;Hannah;2
2011;M;Hugo;1
2011;W;Illhaan;1
2011;W;Irma;2
2011;W;Jaël;1
2011;M;Jake;1
2011;W;Jara;2
2011;M;Jaromír;1
2011;M;Jayden;1
2011;M;Joel;1
2011;M;Jonah;3
2011;M;Julen;1
2011;W;Julie;6
2011;W;Karin;1
2011;W;Kevinegavergin;1
2011;M;Koray;1
2011;M;Lazar;2
2011;W;Leona;3
2011;W;Liah;1
2011;W;Lilia;1
2011;W;Linai;1
2011;M;Lorian;1
2011;M;Lorik;2
2011;M;Lorin;2
2011;M;Luis;2
2011;W;Luna;4
2011;W;Malea;1
2011;M;Malte;1
2011;M;Marko;2
2011;W;Marlena;1
2011;W;Melina;2
2014;W;Fiona;1
2014;M;Gaudenz;1
2014;W;Grace;1
2014;W;Hanna;7
2014;W;Helena;3
2014;M;Henrik;2
2014;M;Ian;1
2014;W;Isabella;4
2014;M;Javier;1
2014;M;Joan;2
2014;W;Joline;1
2014;W;Josefine;1
2014;W;Julie;5
2014;W;Juna;1
2014;W;Kate;1
2014;W;Kayunika;1
2014;M;Lavi;1
2014;M;Lawrence;1
2014;M;Leandro;5
2014;W;Leilani;1
2014;M;Lenart;1
2014;M;Leonardo;4
2014;W;Leonor;1
2014;M;Levi;3
2014;M;Lévi;1
2014;W;Lina;8
2014;M;Lion;1
2014;W;Livia;3
2014;M;Livio;1
2014;W;Lola;1
2014;M;Loran;2
2014;M;Loris;2
2014;W;Lotte;1
2014;W;Lucianne;1
2014;M;Ludwig;2
2014;M;Luke;1
2014;M;Lyam;1
2014;W;Lynn;3
2014;W;Madlaina;1
2014;M;Maël;4
2014;M;Manuel;3
2014;W;Marie;3
2014;M;Marlon;2
2014;W;Martha;1
2014;M;Matteo;11
2014;M;Maxime;2
2014;M;Maxwell;2
2011;M;Mike;2
2011;W;Mirage;1
2011;W;Moana;1
2011;M;Moaz;1
2011;W;Nehir;1
2011;M;Nelio;3
2011;M;Niels;1
2011;M;Nikolaus;1
2011;W;Nikori;1
2011;M;Rüzgar;1
2011;W;Sidelya;1
2011;W;Stella;3
2011;M;Theo;1
2011;M;Tristan;1
2011;W;Valerie;1
2011;W;Vania;1
2011;W;Violeta;1
2011;W;Vivienne;2
2011;W;Yara;1
2011;M;Zaki;1
2011;W;Zine;1
2011;W;Zuela;1
2012;M;Aaron;5
2012;M;Abiel;1
2012;M;Adil;1
2012;M;Adrian;1
2012;M;Akos;1
2014;W;Medina;2
2014;W;Meriam;1
2014;M;Mert;2
2014;M;Mohammed;1
2014;W;Nayla;2
2014;M;Nicholas;1
2014;W;Noa;1
2014;M;Noel;3
2014;W;Nouria;1
2014;W;Rojin;1
2014;M;Ron;2
2014;M;Samir;1
2014;W;Selma;2
2014;M;Sujeeth;1
2014;W;Svetlana;1
2014;W;Tiziana;1
2014;M;Uros;1
2014;M;Yannick;1
2014;W;Zofia;1
2015;W;Aaliyah;1
2012;W;Alea;1
2012;W;Anfal;1
2012;W;Anic;1
2012;W;Anna;8
2012;M;Antony;1
2012;M;Aras;3
2012;M;Balthasar;1
2012;M;Berat;6
2012;M;Billie;1
2012;M;Cedric;1
2012;W;Charlotte;3
2012;M;Chrysander;1
2012;W;Cordelia;1
2012;M;Cris;1
2012;W;Daisy;1
2012;M;Dan;1
2012;M;Dimitri;1
2012;W;Dina;1
2012;M;Diyar;1
2012;W;Eftelya;1
2012;M;Elian;2
2012;W;Elisa;1
2012;W;Eliza;1
2012;M;Elmir;1
2012;M;Enes;1
2012;M;Ermal;1
2012;M;Fabian;2
2012;M;Fabio;3
2012;W;Fatime;1
2015;M;Advik;1
2015;M;Aleksa;1
2015;W;Alessia;3
2015;W;Alicia;1
2015;W;Alina;4
2015;W;Anandi;1
2015;M;Andrej;2
2015;W;Angelica;1
2015;W;Anne;1
2015;W;Anouk;1
2015;M;Anton;1
2015;M;Anuar;2
2015;M;Aram;1
2015;M;Aras;3
2015;M;Augustin;1
2015;W;Aurélie;1
2015;M;Ayaz;2
2015;W;Aylina;1
2015;M;Basil;2
2015;W;Beatriz;1
2015;M;Benno;1
2015;M;Besjan;1
2015;W;Carolina;2
2015;M;Cem;1
2015;W;Ciara;1
2015;M;David;4
2015;W;Deia;1
2015;M;Diogo;2
2015;W;Dorothea;1
2015;W;Elina;3
2015;W;Emiliana;1
2015;M;Enes;2
2015;M;Erdion;1
2015;M;Eren;2
2015;W;Ezana;1
2015;M;Faris;1
2015;W;Felisa;1
2015;W;Filippa;1
2015;W;Flurina;1
2015;M;Gabriel;4
2015;M;Galip;1
2015;M;Gent;1
2015;W;Giovanna;1
2015;W;Giuliana;1
2015;W;Hatsuko;1
2015;M;Ilan;1
2015;M;Ilya;1
2015;W;Irine;1
2015;M;Javier;1
2015;M;Jesaja;1
2015;M;Joachim;1
2015;M;Joel;1
2015;M;Jonah;1
2015;M;Jonas;5
2015;M;Jór;1
2015;W;Katalena;1
2015;W;Katarina;2
2015;W;Kate;1
2015;M;Kemal;1
2015;M;Killian;1
2015;W;Krishnaa;1
2015;M;Kurt;1
2015;W;Leena;1
2015;M;Léo;1
2015;W;Leona;4
2015;W;Leonor;2
2015;W;Leonora;1
2015;W;Lia;2
2015;M;Lijan;1
2015;W;Lilia;3
2015;W;Lilo;1
2015;W;Linda;2
2015;M;Loan;1
2015;M;Lorenz;1
2015;W;Loujeine;1
2015;W;Lu;1
2015;W;Madiha;1
2015;W;Maëlle;3
2015;M;Makbiel;1
2015;W;Malin;2
2015;W;Malu;1
2015;M;Manolo;1
2015;M;Manuel;4
2015;W;Margaux;3
2015;W;Marika;1
2012;M;Gabriele;4
2012;M;Gianni;1
2012;M;Gil;1
2012;M;Giuliano;2
2012;W;Gloria;1
2012;M;Hadi;1
2012;W;Helen;1
2012;W;Hivda;1
2012;M;Ian;1
2012;W;Ilaria;1
2012;W;Ilenia;1
2012;M;Illan;1
2012;M;Indranil;1
2012;M;Ioannis;1
2012;W;Isabella;3
2012;W;Isha;1
2012;M;Jamin;1
2012;M;Jannis;1
2012;M;Janosch;2
2012;M;Jaro;2
2012;M;Jarvis;1
2012;M;Jassiel;1
2012;M;Jeremy;1
2012;M;Johann;1
2012;M;Jonas;5
2012;M;Jorin;1
2012;W;Josephine;1
2012;M;Josue;1
2012;W;Joya;1
2012;W;Julie;1
2012;M;Juri;1
2012;M;Jurij;1
2012;M;Kai;1
2012;W;Kaitlyn;1
2012;M;Karlo;1
2012;M;Kengo;1
2012;M;Kenny;1
2012;M;Kevin;2
2012;W;Kiana-Nova;1
2012;W;Kiane;1
2012;M;Kilian;1
2012;M;Kosta;1
2012;M;Kubilay;1
2012;M;Kuzey;1
2012;W;Lani;1
2012;W;Lara;10
2012;M;Laszlo;1
2012;W;Lavin;1
